completion_rate,average_feedback,dispute_resolution_success,complaint_ratio,trust_score,label
0.00642400388475408,-0.21301511674684717,-0.05464546431228112,-0.6491733141191635,-0.01119699420448673,0.0
0.5030616739811847,-0.31998274283429207,0.18508888065805212,0.7874295836103787,0.13664203803245573,0.0
1.068265868743411,0.22849096299347169,-0.1878312115180218,1.047066548480892,-0.13059655178610083,0.0
0.9912213630690421,0.8625647909203237,-0.39401299324998573,0.41918682590694256,-0.2511409737987398,0.0
0.9509296874396682,-0.43324750658176786,-0.36263750472555645,0.5982204594132436,-0.2810651646470062,0.0
2.5448549704590673,2.819512522064398,-0.31331102037132136,-3.050780284860203,0.9336362412608973,1.0
0.5188573445589392,-0.42230285135316337,-0.35986280165877016,-0.9907948271753269,-0.18543748914983074,0.0
-0.6678464454152601,0.6024002877742007,-0.18359348319783916,0.7777201680265784,-0.34834371322549107,0.0
-0.4162463536441232,0.6534430934587404,-0.420906269128068,0.1724999299696891,-0.46633985785111826,0.0
1.0049827235467264,-0.09555558896552763,0.07564494056290001,0.055875340486110175,0.18977129942124607,0.0
0.6417642886755294,-0.15915442672981273,-0.3193094491442017,-0.083181347070387,-0.21277363922648443,0.0
-0.04355391001224153,-0.6256834696059812,-0.1878312115180218,0.5132041975273686,-0.26622801223379133,0.0
-0.6001079591691847,-0.30775091360518286,-0.1878312115180218,0.23399289533375808,-0.31287601975461854,0.0
-0.6048223593108529,-0.09829846350019943,4.085211511332824,-0.844499112589913,3.6993782016444974,0.0
-0.9660286054592583,0.4430678893999064,-0.25954661385957445,0.651783336483756,-0.4538812202252671,0.0
0.06529594654056195,-0.06121168029364916,-0.15986220460481623,0.1724999299696891,-0.17562926837194368,0.0
0.7187018286093433,0.07410755193943726,6.571345459173317,0.2446213091003874,6.062768743916256,0.0
-1.029118372060995,0.09017645670682033,-0.1878312115180218,-0.3399414480642189,-0.3092593911223604,0.0
0.557632470141591,-0.019238135569529316,1.2624135913889323,-0.7625300913195787,1.2895290951891192,0.0
-1.358850170531875,3.3043088869328376,-0.36319074299764104,2.8202396625016553,-1.429784298736809,1.0
-0.9525093697588861,-0.16201230128604371,-0.21372844014136028,0.9411619970205514,-0.45493480903755845,0.0
-0.639108905795713,-0.8530323409152765,-0.20725413298552564,0.11659723418417185,-0.33947811796090216,0.0
-0.49285535594623214,0.2255222460619833,-0.3950090405047295,-0.3655635169659142,-0.41242198138014446,0.0
-0.6971460287518562,0.18154883060471946,0.2783189037020706,-0.28869731026082807,0.16305690575763768,0.0
0.6392554558516007,0.09137722763543275,-0.07814883146623533,-0.4196545513139379,0.047004625336011754,0.0
0.24253224063411993,-2.3242510607408406,-0.48061681801696116,-2.393903314170631,-1.2209845380256852,1.0
-0.49285535594623214,0.09535079300569857,1.909844306972394,0.01876751655951676,1.6500962758727629,0.0
-1.029118372060995,-0.46009421672830836,-0.420906269128068,-1.05735937731169,-0.46591171231625345,0.0
0.13131963002341004,-0.23929190250411284,-0.1878312115180218,1.0596115614513397,-0.28382759534659957,0.0
-0.6120249150828461,-0.43241293869475206,-0.05834506840132946,-0.6986504126879546,-0.1076023841671287,0.0
