completion_rate,average_feedback,dispute_resolution_success,complaint_ratio,trust_score,label
1.805318972030504,2.035696875462392,-0.2561010669174393,-0.39218177690663947,-0.8523701658100685,1.0
0.33073298317135336,-0.22349410822520635,0.3925877196410293,0.5611156385064291,0.2181009323461218,0.0
-1.5360296083547171,1.825673436538819,-0.2465312420573379,-1.3483858982377666,-0.00987120762223292,1.0
-1.1251215388489835,0.3293667541268921,0.03691030513996372,-2.1858619705553264,0.0937544031717143,1.0
0.6557050837431851,-0.3002762994650746,-0.3231720627616662,0.42621460694704455,-0.22420674159079682,0.0
1.8122539593314653,1.904769950697392,-0.25871302874352187,-2.1754250690052377,1.0620333565655153,1.0
0.3421942889430132,-0.2928569169226742,-0.31954612668059884,-0.7067106800020657,-0.12294716444721641,0.0
-0.012572910037967344,-1.2597645017213457,-0.1229365302354008,1.3399477298790199,-0.10684770854137021,1.0
-0.3363150127392487,0.43639133405335917,-0.3993167204640806,0.12268728593842908,-0.420393012894747,0.0
1.702698240701197,-0.12418202758551446,-0.641990981669174,0.2534076812847347,0.20911177968675568,1.0
2.252718514893385,1.6658999497008014,-0.6851377906471215,-0.3448305899765993,-0.5791933007028379,1.0
-0.41824429080643644,2.3559569837583663,0.028529183580203944,-0.8551699668290335,0.8540263449153492,1.0
1.023317600924638,1.8573312694005832,-0.6403498790103278,-0.02036571337691957,0.11649954088878696,1.0
-0.4731453708747568,-0.07321431981146846,5.4892034751893,-0.6024057586932632,3.9906610779930056,0.0
-1.4925927939672654,-1.063087123893865,-0.7026859042479342,2.0452019056342867,-0.33831690251507873,1.0
0.013091080356780988,-0.04807318689050443,-0.05818865395726401,0.12268728593842908,-0.11256129776859931,0.0
0.4872010315948278,0.04365973007313103,8.738042203825648,0.17410789519023162,6.493241274482713,0.0
1.1727779933983562,-0.8874855494942024,-0.1498918756005043,0.3335629655777478,0.5720179028150382,1.0
0.3703294395496082,-0.019619317996133867,1.8004178353834468,-0.5439640446786668,1.438886184053288,0.0
-1.0202663849651963,2.233413440235868,-0.323895025386457,2.0104547111878888,-1.4405786043378837,1.0
2.181264070732438,0.1437006364712796,-0.18790595033224,-0.6476007883218711,0.021532106937403008,1.0
-0.4980236178084855,-0.5848484679221,-0.12011964222189445,0.0828301629777018,-0.286059870630282,0.0
-0.39190234573179883,0.1463037617736128,-0.36547465037411864,-0.26093752255857083,-0.3632996940041099,0.0
-0.5401352337119326,0.11649418036983704,0.5144191719648923,-0.20613397848757087,0.24607147876220128,0.0
0.42955490849144257,0.05536684443128005,0.04859303072659243,-0.2995029794974227,0.12318440887426751,0.0
0.14169336732159815,-1.5821877406474898,-0.47734547828980994,-1.7070894042763984,-1.2194817788910108,1.0
-0.39190234573179883,0.05806052467277234,2.6464695876324957,0.013080197796429128,1.8206886283567378,0.0
-0.9846427333672606,-0.14567853039292927,-0.43323910652256536,0.5846933823835803,1.4150728745773888,1.0
0.32763952266193885,2.074176416929856,-0.30919322152872997,-0.44036599915885816,1.50043175753888,1.0
-0.47837153038687685,-0.2997105458362906,0.07447226079538685,-0.4984195468662375,-0.040528034456888545,0.0
0.18586902446349535,-0.03299900611765869,3.0119639446040845,-0.4519195700787224,2.2809368840191566,0.0
