completion_rate,average_feedback,dispute_resolution_success,complaint_ratio,trust_score,label
0.026388332397514296,-0.292468969895303,-0.07941751442597567,-0.7687943515964359,-0.022691129227252405,0.0
0.620964323708807,-0.42999017122814515,0.1553147869389402,0.9535656440306481,0.12825019146573158,0.0
1.2976283478630772,0.2751461927708966,-0.20982434851759557,1.264847434138241,-0.14459619474907168,0.0
1.205390452724088,1.090332971609296,-0.4117041589863533,0.5120751002274989,-0.2676701488020088,0.0
1.1571531472972232,-0.5756071859172432,-0.3809833182628467,0.7267206148024432,-0.2982222757942035,0.0
3.0654049016262452,3.606251224413268,-0.3326860282264819,-3.6481090029596444,0.9419687054448342,1.0
0.6398749441826252,-0.5615363666398197,-0.3782665092192713,-1.1783683742184508,-0.20058792703027187,0.0
-0.7808501131409084,0.7558566788703266,-0.20567504016013496,0.941924912267622,-0.36691261300141637,0.0
-0.4796337878674158,0.821479037838996,-0.43803630817793043,0.2163192990389812,-0.487384816025091,0.0
1.2218655915234113,-0.14145902455660433,0.048154388489739505,0.07649671636814796,0.18249432956732603,0.0
0.7870194773852195,-0.22322384343336524,-0.3385593001208614,-0.0902199707207118,-0.22849770520454124,0.0
-0.03344536425543349,-0.8230093746233678,-0.20982434851759557,0.6247936253181481,-0.283073777142072,0.0
-0.6997534101826602,-0.4142645174802519,-0.20982434851759557,0.29004393353814795,-0.33070065724505504,0.0
-0.7053975030625385,-0.14498535691444284,3.9740615785885427,-1.002972733062622,3.765747634998635,0.0
-1.1378346193002549,0.5510135535516114,-0.28004341302846786,0.7909377738118981,-0.4746647434649071,0.0
0.09686998486298666,-0.09730533290450458,-0.18243891335835535,0.2163192990389812,-0.19057388827838198,0.0
0.8791293128439702,0.07666565309194098,6.408322481632115,0.3027864629577571,6.178732111196155,0.0
-1.2133658622515642,0.09732438105050158,-0.20982434851759557,-0.3980526551207413,-0.32700813644084564,0.0
0.686296631701916,-0.04334272285331036,1.2101611782578214,-0.9046991159483481,1.3053296973581567,0.0
-0.5192949810773697,0.022983703826755537,0.33788435466720806,-0.7002572379776858,0.30626353806563295,0.0
-1.1216493529535456,-0.2268980237120802,-0.23518123292429946,1.1378772302785651,-0.4757404410285906,0.0
-0.7464454512798333,-1.1152967801469884,-0.22884201182262345,0.14929690403973872,-0.3578609800346786,0.0
-0.5713502971654343,0.2713295097821418,-0.4126794237712265,-0.4287712528287273,-0.4323355143599771,0.0
-0.8159276552934838,0.2147957982136762,0.24659957080307413,-0.33661545970476897,0.15521935488652092,0.0
0.7840158957941733,0.09886813280669499,-0.1024304851480262,-0.49362162576780927,0.0367318065630307,0.0
-0.7089250611124622,-0.2459738804778214,-0.38999168509154414,0.4927866784108565,-0.5168334374135413,0.0
-0.5713502971654343,0.10397668296603776,1.844083288425418,0.03200771279106451,1.6734631031809746,0.0
-1.2133658622515642,-0.6101222253383172,-0.43803630817793043,-1.2581733909443529,-0.4869476861852681,0.0
0.1759137212135039,-0.3262512952275563,-0.20982434851759557,1.279887796731878,-0.30104267397870454,0.0
-0.7140204227401299,-0.5745342371886027,-0.08303992648407621,-0.8281130230325471,-0.1211195121969235,0.0
0.38194554190184954,-0.06871722975740605,2.1179376400178196,-0.7499202288667642,2.1172338553303636,0.0
0.026388332397514296,0.7489456743450085,0.09445826436285093,-0.5463493337110191,0.14634773955884983,0.0
0.49867564464478215,-0.7299491524893261,0.18954658088799042,-0.18302247116483833,0.23459242742737346,0.0
-0.559677286891141,-0.4683785365554279,-0.323930328347763,-0.46060689045336756,-0.35950466002053,0.0
-2.9697902045117006,-0.6125496624890906,-0.2272843001363544,0.25003980859483,-1.7151233639525911,1.0
-1.2133658622515642,-0.6879130293391303,-0.4126794237712265,0.7487749926440742,-0.6334304129631403,0.0
-1.1216493529535456,0.17370367999693895,-0.0468158059030707,0.17024140247700217,-0.20641632666804602,0.0
-0.413477617226222,0.20543632223371971,-0.3433068154887348,-1.2581733909443529,-0.27785388476573164,0.0
-0.9490065119219814,-0.6708679827614757,-0.1576616148809476,-0.271564311617269,-0.2708787111241375,0.0
0.5329164747827093,0.06034868944951873,-0.3402311826092155,0.18682944523931472,-0.27959393095166635,0.0
0.09319212985354235,-0.38019520125482237,-0.1922695823898775,1.0053022296440985,-0.2728652992427627,0.0
-0.485748221820617,-0.7041207480924417,-0.21448173544943913,0.33304997032932865,-0.31779536975023204,0.0
0.9354209270162993,-0.4697738821405705,-0.2706808710936849,-1.1528524845169719,-0.060866319851659495,0.0
0.6516167219392451,2.9209433479546028,-0.4680643105623765,2.6465397799927843,0.3955157761092986,1.0
-0.12687798287503668,-0.238898477913424,-0.3353409263307797,1.0244547156644623,-0.43556793765660706,0.0
0.3560055190700868,-0.4506384726147246,-0.3809833182628467,1.17883536055588,-0.4352658438747458,0.0
-0.1700905689866031,-0.660250792860366,-0.31083619951479297,-1.0565825934856938,-0.2515362324268043,0.0
0.5309783145862226,0.9703007869118829,-0.43803630817793043,-0.18707964444702516,-0.32201341882204226,0.0
0.08651750409566185,0.32410232300354275,-0.39599726297734245,-0.07948941963051483,-0.3612601354872641,0.0
