completion_rate,average_feedback,dispute_resolution_success,complaint_ratio,trust_score,label
1.4677779049029829,1.6337203285167348,-0.17079344040242397,-0.32253654826390205,-0.8050903219389707,1.0
0.25308181824678544,-0.17952801273649502,0.7698808587468845,0.4683434170854763,0.2761200935545811,0.0
-1.284671308240768,1.4651535030459368,-0.15691607967137625,-1.1158279913311329,0.04586086226782039,1.0
-0.9461841479292623,0.26420341539069647,0.2541071787607092,-1.8106196023714805,0.15052607919453564,1.0
0.5207788815712853,-0.24115413549847017,-0.26805419674097625,0.35642606428425017,-0.1706249561128364,0.0
1.4734906283379894,1.5286371235687326,-0.17458108928901922,-1.80196088138595,1.1285191247945578,1.0
0.2625231145658806,-0.23519926794399204,-0.26279616707791714,-0.583477786496151,-0.0683495096624947,0.0
-0.029717779849222546,-1.01124856476776,0.022310648662368888,1.1144824787033436,-0.052088538731880844,1.0
-0.8984717491942629,0.1691438181797843,-0.5173820173321085,0.7251349993570702,-0.5677451979368431,1.0
1.3832436683801286,-0.09981918475932498,-0.7303787648747414,0.2130610103459463,0.267040758765899,1.0
1.836325061863134,1.3369177708404203,-0.7929466635911495,-0.28325279014917437,-0.5291728568765752,1.0
-0.3638911969377147,1.8907641616101993,0.24195357627416217,-0.7066434153158094,0.9184253185449347,1.0
0.8236011580609863,1.4905623831887604,-0.7279989748653714,-0.014068413675171811,0.1734994035971212,1.0
0.6140798458568275,1.0277826440141837,-0.3372738004898794,0.35939684741277245,-1.4719863062789993,1.0
-1.2488900592312948,-0.8533934158747668,-0.8183934722995484,1.6995794159924738,-0.2858799076173535,1.0
-0.008576965453853495,-0.038733499599731366,0.11620261103538077,0.10461202048149107,-0.05785944856118154,0.0
0.3819729968845075,0.03489221895334561,12.871761931243643,0.14727187563874866,6.614214702823428,0.0
0.9467197521745684,-0.7124539088562342,-0.016777741849466878,0.27955988828191464,0.6335876752109362,1.0
0.285699557036865,-0.01589615165195436,2.8113985092572866,-0.4484590072314179,1.5091526635139032,0.0
-0.8598092969197865,1.7924095388147545,-0.2691025767569069,1.6707522530363592,-1.3991998605457554,1.0
1.777464178637431,0.1151860094711447,-0.07190257805297023,-0.5344387055881414,0.0775792251842796,1.0
-0.4296097355903361,-0.4695544859545822,0.026395464390331753,0.07154552988112876,-0.23309861604027168,0.0
-0.34219191467216814,0.11727530279367095,-0.3293978761433321,-0.2136529515469959,-0.31111333466883556,0.0
0.7803847860415863,1.3788540315186006,0.09024530094064398,0.10100197132566957,0.9221403286973726,1.0
0.1047655655985364,-1.7248549947235803,-0.3926075855862881,0.12102872968396941,0.6427655385445958,1.0
0.09735968109739881,-1.2700285472418615,-0.49162360722641557,-1.4134176121984137,-1.1758849191919263,1.0
0.16280400900646708,1.181736379861243,0.2867216205161118,-1.8203166660821364,1.463600230652422,1.0
-0.830464171904802,-0.11707248398888684,-0.4276642306965855,0.4879041176172174,1.4851004511028805,1.0
0.2505335678202922,1.6646043773828363,-0.2477832487113751,-0.36251141382955465,1.5713156823892025,1.0
-0.4134212502351199,-0.24070005621240814,0.3085763896411686,-0.41067412470748793,0.014896476086162323,0.0
0.133749554771191,-0.026634817602736678,4.568281487340758,-0.3720965523403986,2.3596510924251466,0.0
0.10599056256653137,1.6105869033879878,-0.20665127046238752,0.5571740468628572,-0.38367709147957835,1.0
0.19202810204996962,-0.3064727179429978,0.8361320325014288,-0.09240915267900085,0.38751736098350487,0.0
1.5744665416610584,-1.7428497699522532,0.25377907527370286,-1.6431567588720721,-0.6258091778137823,1.0
-1.539634478767329,-0.2567884458241474,0.029410212251343625,0.12124853298273046,-1.6548791474093802,1.0
